from,to,weight
LTe,drogus,2
steveklabnik,paneq,5
paneq,wycats,4
rafaelfranca,databyte,1
databyte,steveklabnik,1
jplang,erichmenge,3
erichmenge,jonleighton,3
jonleighton,emassip,2
drogus,gaelian,3
gaelian,venturemedias,1
venturemedias,rafaelfranca,1
rafaelfranca,gaelian,5
arunagw,vijaydev,5
rafaelfranca,alexeymuranov,8
parndt,Vanuan,1
Vanuan,steveklabnik,1
steveklabnik,twinturbo,16
steveklabnik,BrucePerens,2
carlosantoniodasilva,BrucePerens,2
erichmenge,rbosch,4
jonleighton,jdelStrother,2
drogus,devudilip,1
drogus,fj,1
fj,carlosantoniodasilva,1
prakashmurthy,steveklabnik,1
NZKoz,snyff,1
carlosantoniodasilva,earnold,3
earnold,kennyj,1
kennyj,lest,3
josevalim,nbibler,1
pixeltrix,darix,2
pixeltrix,dgm,5
pixeltrix,NZKoz,2
fxn,amatsuda,1
davidcelis,ncri,1
ncri,pixeltrix,2
pixeltrix,pokonski,3
pokonski,zmack,1
zmack,mcmire,1
rafaelfranca,boone,1
boone,homakov,2
homakov,sebbacon,2
sebbacon,boone,1
sebbacon,rafaelfranca,1
rafaelfranca,toao,1
toao,pixeltrix,1
pixeltrix,fabiob,2
techwhizbang,yaroslav,1
yaroslav,aderyabin,1
aderyabin,tgildea,1
tgildea,radar,1
rafaelfranca,andyvb,1
andyvb,pixeltrix,2
carlosantoniodasilva,dyba,8
dyba,pixeltrix,1
jrochkind,drogus,14
drogus,SixArm,1
davidcelis,walu2,1
walu2,macmartine,1
macmartine,erichmenge,1
steveklabnik,mrbrdo,3
mrbrdo,NZKoz,3
mrbrdo,homakov,6
pixeltrix,rahearn,2
pixeltrix,fj,1
carlosantoniodasilva,keymone,2
drogus,pixeltrix,15
pixeltrix,paulmillr,4
paulmillr,steveklabnik,4
pixeltrix,bolshakov,1
zmack,pixeltrix,1
josevalim,souvey,1
souvey,mcmire,1
tgildea,ktheory,1
ktheory,radar,1
sferik,jonleighton,2
stevecj,steveklabnik,2
drogus,erichmenge,5
homakov,wycats,3
homakov,goshakkk,5
homakov,rf-,2
arunagw,drogus,8
homakov,banister,1
banister,shime,1
shime,homakov,1
justinko,lexmag,1
homakov,robin850,1
homakov,rodrigoalvesvieira,4
vijaydev,andreasbossard,1
drogus,flexoid,3
ekampp,carlosantoniodasilva,3
erichmenge,ekampp,6
drogus,libryder,2
KensoDev,tvdeyen,5
jrochkind,halida,1
drogus,jamespedid,1
jamespedid,carlosantoniodasilva,1
carlosantoniodasilva,unixcharles,1
unixcharles,fxn,3
unixcharles,erichmenge,2
unixcharles,nixme,1
nixme,erichmenge,1
jeremy,unixcharles,1
dmathieu,gnufied,1
gnufied,acapilleri,3
acapilleri,nashby,1
jaimeiniesta,steveklabnik,1
arunagw,floehopper,3
rafaelfranca,rashmi14yadav,2
carlosantoniodasilva,amutz,16
dmathieu,floehopper,1
floehopper,josevalim,2
sskirby,arturopie,3
arturopie,carlosantoniodasilva,7
josevalim,sskirby,12
arturopie,josevalim,7
sskirby,guilleiguaran,6
bogdan,sskirby,1
sskirby,jonleighton,1
jonleighton,iwiznia,1
iwiznia,sskirby,1
sskirby,rafaelfranca,2
sskirby,steveklabnik,1
goshakkk,eljojo,1
eljojo,rafaelfranca,1
carlosantoniodasilva,oscardelben,19
purcell,josevalim,2
exviva,homakov,2
schneems,krainboltgreene,1
arunagw,jaredbeck,1
jaredbeck,josevalim,3
vijaydev,joefiorini,4
joefiorini,carlosantoniodasilva,4
josevalim,pitr,1
drogus,nbrambilla,4
nashby,KozakIvan,1
erichmenge,AstonJ,6
erichmenge,Jarred-Sumner,1
vijaydev,rafmagana,5
fxn,rafmagana,3
vijaydev,Vanuan,6
jonleighton,jeroeningen,2
vijaydev,josevalim,1
josevalim,lazylester,1
lazylester,jackdempsey,1
jackdempsey,josevalim,3
drogus,lazylester,1
lazylester,carlosantoniodasilva,9
edtsech,rafaelfranca,1
drogus,kytrinyx,1
kytrinyx,Draiken,1
homakov,arunagw,1
rafaelfranca,pwim,1
pwim,josevalim,1
steveklabnik,pwim,1
steveklabnik,rafmagana,3
swistak,carlosantoniodasilva,3
markmcspadden,carlosantoniodasilva,2
carlosantoniodasilva,Adre,2
NARKOZ,kuraga,1
arunagw,waseem,3
waseem,josevalim,1
carlosantoniodasilva,urkle,2
drogus,kristianmandrup,1
kristianmandrup,rafaelfranca,1
steveklabnik,daveroberts,3
daveroberts,rafaelfranca,5
drogus,joefiorini,2
drogus,Agis-,1
Agis-,goshakkk,1
jherdman,roytomeij,1
roytomeij,dominic,1
dominic,vijaydev,1
joefiorini,morgoth,1
morgoth,fxn,1
fxn,joefiorini,5
schneems,joefiorini,1
joefiorini,steveklabnik,3
drogus,rodrigoalvesvieira,1
pixeltrix,softr8,1
lucashungaro,markmcspadden,1
markmcspadden,rafaelfranca,13
pmahoney,yahonda,5
tenderlove,aselder,1
schneems,austinrailsguy,1
drogus,tenderlove,12
carlosantoniodasilva,briantobin,1
briantobin,holli,2
briantobin,kennyj,1
fxn,dlee,4
nashby,sreid99,1
sreid99,dmathieu,3
carlosantoniodasilva,sreid99,1
sreid99,drogus,1
phoet,josevalim,2
phoet,dmathieu,2
gaurish,vijaydev,1
gaurish,rafmagana,1
rafmagana,carlosantoniodasilva,2
iHiD,schneems,3
steveklabnik,iHiD,1
chancancode,vijaydev,2
kennyj,dmathieu,6
rafaelfranca,gsonicis,2
spastorino,janx,4
iHiD,andreacfm,3
rafaelfranca,andreacfm,3
yahonda,janx,2
drogus,oscardelben,3
oscardelben,themizzi,1
themizzi,drogus,1
bdurand,mperham,1
josevalim,pinetops,3
steveklabnik,pinetops,2
pixeltrix,sikachu,3
route,ndbroadbent,1
rafaelfranca,hammerdr,2
mcmire,carlosantoniodasilva,2
pixeltrix,igagnidz,1
igagnidz,drogus,1
tenderlove,pinetops,1
carlosantoniodasilva,ivankukobko,2
drogus,pinetops,1
arunagw,pinetops,1
pixeltrix,gaelian,3
gaelian,fantactuka,2
carlosantoniodasilva,paranoiase,4
wycats,pinetops,1
oscardelben,dchelimsky,1
dchelimsky,drogus,1
drogus,tspaulino,2
drogus,rafaeldff,2
iHiD,jeremy,3
faitswulff,carlosantoniodasilva,1
spastorino,emilyellison986,1
emilyellison986,carlosantoniodasilva,1
josevalim,nashby,2
KensoDev,foxycoder,1
foxycoder,spastorino,1
spastorino,norman,1
KensoDev,elia,2
KensoDev,jeremy,1
jeremy,elia,7
elia,steveklabnik,9
jeremy,jgaskins,6
gmile,bogdan,1
josevalim,richo,3
pixeltrix,markmcspadden,1
Antiarchitect,jeremy,17
jeremy,drogus,7
drogus,Antiarchitect,3
Antiarchitect,carlosantoniodasilva,8
jeremy,kot-begemot,1
vijaydev,markmcspadden,4
jeremy,carlosgaldino,5
carlosgaldino,gerwitz,1
gerwitz,rafaelfranca,1
rafaelfranca,amutz,5
amutz,josevalim,12
jaroslawr,nashby,5
steveklabnik,NielsKSchjoedt,2
NielsKSchjoedt,markmcspadden,2
jeremy,LTe,6
LTe,paneq,4
jeremy,paneq,3
LTe,steveklabnik,4
tenderlove,erichmenge,5
mauricio,drogus,1
erichmenge,pixeltrix,4
pixeltrix,mauricio,1
drogus,laurocaetano,1
bryanmikaelian,ernestorocha,2
ernestorocha,erichmenge,6
erichmenge,bryanmikaelian,1
erichmenge,rf-,2
acapilleri,mblumtritt,2
carlosantoniodasilva,rajatvig,2
rajatvig,acapilleri,2
jasonnoble,djones,1
djones,erichmenge,3
josevalim,mpapis,2
oscardelben,vijaydev,1
amutz,steveklabnik,1
josevalim,alexeymuranov,1
alexeymuranov,yfeldblum,2
yfeldblum,gazay,1
gazay,fxn,8
amutz,yfeldblum,6
alexeymuranov,amutz,2
alexeymuranov,fxn,1
steveklabnik,masterkain,3
rafaelfranca,raymccoy,6
KensoDev,acapilleri,6
acapilleri,raymccoy,3
raymccoy,KensoDev,1
paulmillr,wycats,1
homakov,spagalloco,2
spagalloco,rkh,1
spagalloco,steveklabnik,1
homakov,rkh,3
rkh,spastorino,1
troyk,rafaelfranca,1
Vanuan,lest,2
oscardelben,pixeltrix,3
bparks82,steveklabnik,1
carlosantoniodasilva,joshuaclayton,1
joshuaclayton,spastorino,2
mperham,jeremy,1
guilleiguaran,tkrotoff,2
carlosantoniodasilva,shaileshgupta,1
gmile,njakobsen,1
njakobsen,jonleighton,4
homakov,route,7
route,charliesome,1
NZKoz,charliesome,1
erichmenge,vijaydev,6
vijaydev,osak,1
osak,erichmenge,1
alexeymuranov,oscardelben,2
oscardelben,rafaelfranca,13
alexeymuranov,tenderlove,4
GRoguelon,gmile,1
gmile,vijaydev,1
vijaydev,GRoguelon,1
oscardelben,samoli,1
samoli,jasonnoble,2
jasonnoble,rafaelfranca,3
rafaelfranca,samoli,4
josevalim,samoli,1
arnvald,alexeymuranov,3
alexeymuranov,cibernox,4
smui,rafaelfranca,1
KensoDev,DouweM,4
DouweM,rafaelfranca,2
KensoDev,carlosgaldino,1
erichmenge,bschaeffer,1
bschaeffer,Sheeo,1
Sheeo,erichmenge,1
dmathieu,edtsech,2
edtsech,fxn,3
sayem,tenderlove,1
erichmenge,markmcspadden,1
markmcspadden,dreamfall,1
dreamfall,loz,1
michaelklishin,guilleiguaran,2
michaelklishin,joshk,1
joshk,arunagw,6
joshk,parndt,2
parndt,michaelklishin,2
markmcspadden,josevalim,4
markmcspadden,exviva,6
carlosantoniodasilva,iamvery,1
drogus,juggy,4
exviva,juggy,2
vijaydev,swrobel,1
swrobel,erichmenge,1
ekampp,Agis-,2
ekampp,pixeltrix,1
jeremy,dmathieu,2
dmathieu,rafmagana,1
rafmagana,josevalim,6
dmathieu,iGEL,2
carlosantoniodasilva,iGEL,1
iGEL,steveklabnik,2
tenderlove,iGEL,1
carlosantoniodasilva,bartvandendriessche,1
rafaelfranca,Saidbek,1
Saidbek,carlosantoniodasilva,3
drogus,Tylerc230,1
dzoba,ekampp,3
erichmenge,dzoba,1
dzoba,carlosantoniodasilva,3
erichmenge,fillman,6
fillman,dzoba,2
pixeltrix,baversjo,6
gazay,troessner,1
troessner,drogus,1
drogus,ayrton,2
ayrton,Kouno,1
Kouno,pixeltrix,1
vijaydev,svez01,1
svez01,steveklabnik,1
rafaelfranca,joe1chen,3
rafaelfranca,huerlisi,1
huerlisi,norman,1
norman,rafaelfranca,1
joe1chen,hoyhoy,1
hoyhoy,aprihodko,1
frodsan,erichmenge,2
frodsan,jshow,1
jshow,erichmenge,2
jshow,drogus,1
dgeb,steveklabnik,1
jackdempsey,drogus,1
steveklabnik,jackdempsey,1
jackdempsey,dgeb,1
jeremy,spectator,7
dmathieu,elia,1
jeremy,gnufied,2
frodsan,josevalim,1
frodsan,pokonski,2
erichmenge,jeremyf,3
jeremyf,tenderlove,5
tenderlove,chancancode,1
poptart,frodsan,1
frodsan,mattpolito,1
mattpolito,poptart,1
poptart,fxn,1
fxn,skorecky,1
skorecky,adamlowe,1
adamlowe,dpickett,1
dpickett,fxn,1
jeremy,mattpolito,3
fxn,mattpolito,2
carlosantoniodasilva,joaovrmaia,1
pixeltrix,mcasimir,1
arunagw,elia,1
josevalim,twinturbo,9
whistlerbrk,josevalim,1
mikelikesbikes,blakesmith,1
blakesmith,steveklabnik,1
tenderlove,blakesmith,1
blakesmith,fxn,1
fxn,mikelikesbikes,1
mikelikesbikes,steveklabnik,1
fxn,amaia,1
amaia,blakesmith,1
pixeltrix,kenmazaika,2
yahonda,LaurenceCuche,2
vijaydev,jzimdars,1
jzimdars,fxn,1
danmcclain,jeremyf,1
drogus,avakhov,9
carlosantoniodasilva,wulftone,2
guilleiguaran,KieranP,1
anydiem,rafaelfranca,6
anydiem,carlosantoniodasilva,4
erichmenge,srabuini,1
srabuini,rafaelfranca,1
nashby,jeremy,8
gazay,rafaelfranca,7
carlosantoniodasilva,shaliko,1
vijaydev,soulim,1
steveklabnik,soulim,2
soulim,rafaelfranca,3
oscardelben,jeremy,3
jonleighton,marcandre,2
darthdeus,edtsech,1
pixeltrix,marcandre,2
carlosantoniodasilva,BrunoGrasselli,3
BrunoGrasselli,kennyj,3
mccoysg,josevalim,1
josevalim,isaacsanders,17
ekampp,rafaelfranca,3
al2o3cr,abitdodgy,2
vijaydev,marcandre,1
carlosantoniodasilva,mjtko,1
mjtko,pixeltrix,2
larzconwell,mjtko,3
larzconwell,jeremy,6
mjtko,vijaydev,3
soulim,shaliko,1
shaliko,vijaydev,1
carlosantoniodasilva,fenelon,3
avakhov,rafaelfranca,8
jeremy,jmbejar,1
jmbejar,spastorino,2
twinturbo,whistlerbrk,4
yahonda,mhfs,10
mhfs,rafaelfranca,12
mhfs,oscardelben,1
oscardelben,erichmenge,1
pixeltrix,cbron,1
cbron,nfm,2
cbron,steveklabnik,1
senny,alup,2
alup,thbar,1
thbar,rafaelfranca,2
thbar,senny,1
rafaelfranca,spartan-developer,1
steveklabnik,gonzalovinas,3
carlosantoniodasilva,pwim,2
alindeman,josevalim,2
rafaelfranca,Freexer,1
Freexer,frodsan,4
Freexer,carlosantoniodasilva,1
isaacsanders,steveklabnik,38
steveklabnik,armstrjare,1
armstrjare,isaacsanders,1
frodsan,rcrogers,1
qrush,mcmire,1
pixeltrix,lecky-ambit,1
lecky-ambit,schneems,1
kennyj,AndrewGertig,1
AndrewGertig,al2o3cr,1
nfm,jrochkind,2
nfm,pixeltrix,1
pixeltrix,jrochkind,3
pixeltrix,lobo84,1
carlosantoniodasilva,davout,2
steveklabnik,davout,1
davout,wycats,2
vijaydev,wilmoore,1
wilmoore,fxn,4
pixeltrix,wulftone,3
shime,gazay,1
gazay,rodrei,3
fxn,bploetz,10
bploetz,schneems,1
carlosantoniodasilva,dball,1
dball,rodrei,1
rodrei,Kouno,1
Kouno,ekampp,1
carlosantoniodasilva,jlebrech,1
MSNexploder,gazay,1
schneems,kbrock,1
kbrock,rafaelfranca,3
rafaelfranca,MSNexploder,1
gazay,edtsech,4
gazay,josevalim,1
josevalim,shime,1
shime,edtsech,1
arunagw,viicviicviic,4
viicviicviic,vijaydev,1
anildigital,larzconwell,1
larzconwell,romanvbabenko,1
romanvbabenko,avakhov,1
avakhov,arunagw,1
arunagw,soulim,1
soulim,romanvbabenko,1
route,jeremyf,2
jeremy,route,7
colszowka,rapind,1
rapind,anbotero,1
anbotero,alex3,1
alex3,moll,1
moll,steveklabnik,1
twinturbo,rafaelfranca,38
josevalim,jeremyf,6
rafaelfranca,tesmar,2
al2o3cr,frodsan,1
frodsan,tesmar,1
tesmar,ekampp,1
ekampp,ridiculous,1
ridiculous,steveklabnik,1
steveklabnik,tesmar,2
jonleighton,twinturbo,2
carlosantoniodasilva,Dagnan,4
Dagnan,rafaelfranca,1
josevalim,brainopia,1
dmitriy-kiriyenko,josevalim,2
arunagw,mark-rushakoff,2
rafaelfranca,daveyeu,4
daveyeu,steveklabnik,2
jeremyf,carlosantoniodasilva,12
carlosantoniodasilva,mipearson,2
jeremyf,pda,2
jeremyf,mipearson,1
mipearson,jeremy,2
josevalim,mipearson,2
mipearson,mikhailov,1
jeremyf,marcandre,1
rafaelfranca,larzconwell,23
larzconwell,steveklabnik,8
exviva,Locke23rus,1
twinturbo,jeremyf,1
jeremy,marcandre,1
marcandre,twinturbo,2
drogus,isaacsanders,5
josevalim,lucashungaro,1
lucashungaro,rafaelfranca,4
gazay,lucashungaro,10
lucashungaro,Najaf,3
gazay,Najaf,1
lucashungaro,masterkain,1
masterkain,carlosantoniodasilva,3
carlosantoniodasilva,lucashungaro,6
vijaydev,lucashungaro,3
carlosantoniodasilva,rilian,1
rilian,lucashungaro,3
larzconwell,jeremyf,1
jonleighton,RStankov,4
RStankov,steveklabnik,1
paneq,misfo,2
jonleighton,flexoid,1
josevalim,mschuerig,2
mschuerig,pixeltrix,2
route,Antiarchitect,1
Antiarchitect,dkoprov,1
dkoprov,route,1
flexoid,steveklabnik,3
josevalim,tonytonyjan,1
tonytonyjan,fxn,1
jeremyf,steveklabnik,8
steveklabnik,edtsech,1
edtsech,josevalim,3
josevalim,davout,5
drogus,larzconwell,3
larzconwell,RKushnir,1
RKushnir,marcandre,1
josevalim,willbryant,1
willbryant,drogus,2
davout,acapilleri,7
lellisga,rafaelfranca,21
lellisga,larzconwell,13
carlosantoniodasilva,larzconwell,1
gazay,lellisga,1
arunagw,lellisga,2
josevalim,larzconwell,1
erichmenge,guilleiguaran,1
guilleiguaran,aderyabin,1
aderyabin,erichmenge,1
erichmenge,luislavena,1
tenderlove,7even,1
7even,josevalim,1
acapilleri,cibernox,10
cibernox,ekampp,11
acapilleri,ekampp,5
carlosantoniodasilva,Sephi-Chan,2
rafaelfranca,dlt,1
dlt,larzconwell,10
dlt,carlosantoniodasilva,1
jenshz,josevalim,1
josevalim,Aupajo,2
josevalim,anderslemke,1
acapilleri,Aupajo,1
Aupajo,pixeltrix,1
pixeltrix,shingara,2
DreadPirateShawn,larzconwell,7
larzconwell,iHiD,2
larzconwell,pixeltrix,7
schneems,drbrain,1
jonleighton,aderyabin,1
sikachu,lest,1
nashby,oscardelben,1
josevalim,Tigraine,1
Tigraine,rafaelfranca,1
larzconwell,gazay,8
gazay,jeremyf,3
jeremy,vijaydev,5
sikachu,pavlobaron,1
pavlobaron,tenderlove,1
twinturbo,contentfree,1
contentfree,joevandyk,1
joevandyk,bartiaco,1
bartiaco,rafaelfranca,3
Aupajo,acatighera,1
acatighera,sikachu,2
acatighera,carlosantoniodasilva,4
acatighera,jeremy,1
sikachu,twinturbo,3
tablatom,mauriciopasquier,1
mauriciopasquier,dmathieu,1
rafaelfranca,matiasbattocchia,2
rafaelfranca,kugaevsky,1
kugaevsky,clowder,1
clowder,arunagw,1
rafaelfranca,alanhogan,1
alanhogan,paulcoyle,1
sikachu,gaurish,2
dmathieu,stevenchanin,1
stevenchanin,arunagw,1
arunagw,vrish88,1
vrish88,stevenchanin,3
fxn,aderyabin,11
frodsan,AngeloMichel,1
AngeloMichel,carlosantoniodasilva,5
tehcurtis,xlash,1
lightcap,gabebw,1
gabebw,jeremy,1
fxn,gabebw,1
gabebw,carlosantoniodasilva,3
spastorino,oscardelben,2
steveklabnik,lightcap,1
lightcap,Aupajo,1
Aupajo,lucasallan,1
homakov,leehambley,1
jeremyf,jacobo,2
jeremyf,jeremy,6
jeremy,tinogomes,3
tinogomes,amatsuda,1
amatsuda,tenderlove,1
amatsuda,nijikon,2
jonleighton,sikachu,1
sikachu,kostyantyn,1
mildmojo,carlosantoniodasilva,1
jacobo,ernie,1
ernie,dkubb,1
dkubb,sikachu,1
dhh,jacobo,1
jacobo,bogdan,1
bogdan,Nami-Doc,1
josevalim,jordoh,1
jordoh,carlosantoniodasilva,1
bcardarella,shedd,1
shedd,CodeOfficer,1
CodeOfficer,jamesarosen,1
jamesarosen,rafaelfranca,1
rafaelfranca,Aupajo,1
Aupajo,coryschires,1
coryschires,bcardarella,1
bcardarella,amrnt,1
amrnt,chloerei,1
chloerei,josevalim,1
bcardarella,abhijeetmisra,1
abhijeetmisra,coorasse,1
coorasse,bcardarella,1
josevalim,Dinuz,1
Dinuz,rafaelfranca,2
Dinuz,bcardarella,2
carlosantoniodasilva,chewmanfoo,3
gazay,drogus,3
Aupajo,drogus,1
sayem,duccioarmenise,1
duccioarmenise,senny,1
sikachu,monvural,1
monvural,Aupajo,1
Aupajo,garygreyling,1
garygreyling,monvural,1
monvural,senny,1
tenderlove,gnarg,4
rafaelfranca,marceloeloelo,3
marceloeloelo,avakhov,3
gaurish,hraynaud,3
carlosantoniodasilva,yonggu,1
yonggu,hraynaud,1
hraynaud,carlosantoniodasilva,5
tenderlove,Juanmcuello,1
Juanmcuello,carlosantoniodasilva,1
rafaelfranca,fj,2
jeremy,Valafar,1
Valafar,rafaelfranca,1
gaurish,kurko,1
kurko,drogus,1
acapilleri,ivanacostarubio,1
acapilleri,dyba,3
JEG2,firedev,2
JEG2,kron4eg,1
pfenig,erichmenge,5
jeremy,arturaz,5
jonleighton,romanvbabenko,1
romanvbabenko,carlosantoniodasilva,3
acapilleri,linuxonrails,1
linuxonrails,carlosantoniodasilva,1
erichmenge,edison,1
surferdwa,ivanacostarubio,1
ivanacostarubio,preethinarayan,1
sikachu,avakhov,2
avakhov,carlosantoniodasilva,8
jonleighton,simonc,1
jeremy,manishchaks,1
manishchaks,laserlemon,1
laserlemon,jeremy,1
stevegraham,D1plo1d,3
D1plo1d,steveklabnik,1
steveklabnik,boxofrad,1
boxofrad,D1plo1d,1
D1plo1d,dmathieu,1
josevalim,bradediger,2
bradediger,spastorino,1
arunagw,german,1
german,spastorino,1
arunagw,marpo60,2
steveklabnik,marpo60,1
hbdev012,wzdot,3
wzdot,rafaelfranca,1
drogus,wzdot,1
relf,IAMRYO,3
IAMRYO,mconigliaro,2
IAMRYO,alirz23,1
alirz23,zladuric,4
alirz23,steveklabnik,3
alirz23,drogus,1
steveklabnik,doctorpod,5
doctorpod,drogus,1
doctorpod,alirz23,1
doctorpod,javiervegas,3
javiervegas,alirz23,2
mudge,steveklabnik,1
asanghi,jeremy,4
jeremy,twinturbo,6
twinturbo,asanghi,1
asanghi,spastorino,1
asanghi,fxn,1
oscardelben,arunagw,2
jeremyf,avakhov,1
kennyj,sekrett,3
avakhov,evtuhovich,1
evtuhovich,kpotemichev,1
kpotemichev,mohanzhang,1
mohanzhang,evtuhovich,1
evtuhovich,rafaelfranca,2
evtuhovich,phil-monroe,1
phil-monroe,kostya,1
drogus,LachyGroom,2
al2o3cr,azazeal,1
azazeal,semaperepelitsa,2
azazeal,joemsak,1
joemsak,fbuenemann,1
parndt,radar,1
lloeki,wieczorek1990,1
wieczorek1990,gelendir,1
tenderlove,tiegz,1
arunagw,sferik,1
sferik,jeremy,3
jeremy,maletor,1
pixeltrix,speaking,5
speaking,al2o3cr,1
pixeltrix,kyanny,1
travisbot,guilleiguaran,1
guilleiguaran,rkh,1
rkh,acapilleri,1
bploetz,carlosantoniodasilva,6
bploetz,bigfleet,1
bigfleet,rafaelfranca,1
fxn,ka8725,3
ka8725,avsej,1
kennyj,guangnan,2
travisbot,carlosantoniodasilva,3
carlosantoniodasilva,assembler,5
carlosantoniodasilva,jgaskins,1
josevalim,assembler,1
MSNexploder,steveklabnik,1
steveklabnik,kuroda,1
kuroda,carlosantoniodasilva,1
al2o3cr,oscardelben,1
rafaelfranca,cbarton,1
cbarton,carlosantoniodasilva,1
davidcelis,spastorino,2
davidcelis,et,2
asanghi,kevinzen,2
asanghi,cldwalker,1
fxn,raganwald,2
timtyrrell,mperham,1
mperham,travisjeffery,1
travisjeffery,hoenth,1
hoenth,oscardelben,1
oscardelben,andrewle,1
andrewle,soffes,1
soffes,subelsky,2
soffes,nfm,1
nfm,george,1
george,nerdEd,1
nerdEd,garygreyling,1
garygreyling,shime,1
shime,joshsz,1
joshsz,waugh,1
waugh,steveklabnik,1
steveklabnik,subelsky,2
steveklabnik,jmoline,1
jmoline,oscardelben,1
oscardelben,tilsammans,1
al2o3cr,rodrigoflores,2
pixeltrix,pfenig,1
drogus,Deradon,1
Deradon,jackdempsey,1
jonleighton,jmbejar,2
rafaelfranca,crystalneth,5
pushcx,lest,2
drogus,adimircolen,1
adimircolen,gaurish,1
gaurish,oscardelben,2
gaurish,jeremy,1
gaurish,tkrotoff,1
tkrotoff,erichmenge,1
shannonrush,searls,1
searls,rdammkoehler,1
rdammkoehler,charley,1
charley,chrisjpowers,1
chrisjpowers,TimWalker,1
TimWalker,mvanholstyn,1
mvanholstyn,dreamfall,1
dreamfall,pkananen,1
pkananen,seeflanigan,1
seeflanigan,flackou,1
flackou,pixeltrix,1
pixeltrix,diminish7,3
diminish7,ticktricktrack,1
rolfb,epochwolf,2
epochwolf,twinturbo,3
epochwolf,radar,1
radar,twinturbo,1
rolfb,twinturbo,2
twinturbo,jonpaul,1
jonpaul,rolfb,1
twinturbo,drogus,9
twinturbo,Jonesy,1
Jonesy,stefanpenner,1
al2o3cr,drogus,1
kennyj,gmcnaughton,3
gmcnaughton,rafaelfranca,1
lest,avakhov,1
avakhov,nashby,1
vijaydev,avakhov,1
Antiarchitect,PavelDemyanenko,1
PavelDemyanenko,kirs,1
kirs,Antiarchitect,2
pixeltrix,bbhoss,4
pixeltrix,jmccartie,1
PavelDemyanenko,carlosantoniodasilva,1
frodsan,gsusmonzon,1
gsusmonzon,steveklabnik,1
pixeltrix,greyblake,1
phoet,pixeltrix,4
kennyj,jrreed,1
jrreed,jtokash,1
jtokash,gmcnaughton,1
jonleighton,lest,2
chelovekov,the-teacher,1
the-teacher,pixeltrix,2
jeremy,austinthecoder,1
austinthecoder,fxn,2
austinthecoder,drogus,1
drogus,stevegraham,1
steveklabnik,vatrai,1
rafaelfranca,rhulse,3
vijaydev,23inhouse,1
waseem,gaurish,1
waseem,janx,1
steveklabnik,robinroestenburg,1
robinroestenburg,carlosantoniodasilva,1
drogus,trevor,1
shyam-habarakada,jgaskins,1
arunagw,keymone,1
keymone,gryphis,3
arunagw,arvicco,3
arunagw,sespindola,2
drogus,HugoLnx,3
steveklabnik,HugoLnx,1
drogus,romanvbabenko,4
josevalim,romanvbabenko,5
waseem,rdsoze,1
rdsoze,abuisman,1
abuisman,rafaelfranca,1
jeremy,alitn,5
alitn,drogus,2
jeremy,masterkain,1
masterkain,guilleiguaran,1
guilleiguaran,alitn,2
rafaelfranca,ahoward,6
carlosantoniodasilva,ahoward,1
dmitry,jdguyot,1
ai,josevalim,2
ai,jeremy,2
rafaelfranca,jmbejar,4
jmbejar,josevalim,1
spastorino,brewster1134,1
brewster1134,guilleiguaran,2
kennyj,crystalneth,3
crystalneth,karpah,2
crystalneth,carlosantoniodasilva,2
kennyj,jonleighton,12
tenderlove,ahoward,1
baroquebobcat,steveklabnik,3
bobbytables,rafaelfranca,2
rafaelfranca,andhapp,1
Kulgar,steveklabnik,3
carlosantoniodasilva,bobbytables,1
drogus,jeremyf,3
oscardelben,guilleiguaran,1
drogus,nickmabry,1
travisbot,kevmoo,1
anjshenoy,rafaelfranca,2
steveklabnik,anjshenoy,2
kevmoo,kennyj,5
kevmoo,carlosantoniodasilva,2
tenderlove,tpope,6
tenderlove,glenngillen,2
jeremy,benedikt,4
fxn,shime,1
drogus,sikachu,1
sikachu,sandipransing,1
sandipransing,avakhov,1
kbrock,cza0012,2
cza0012,waseem,2
tenderlove,bensonk,1
bensonk,jeremy,1
jeremy,amiel,1
amiel,tenderlove,1
oscardelben,codez,1
codez,masterkain,2
codez,patrickwiseman,1
patrickwiseman,rubysolo,1
jonleighton,oscardelben,1
oscardelben,larzconwell,1
larzconwell,dmathieu,1
dmathieu,erichmenge,1
erichmenge,larzconwell,1
tenderlove,dougcole,8
dougcole,tecnobrat,1
tecnobrat,carlosantoniodasilva,1
carlosantoniodasilva,swillits,1
swillits,isaacsanders,1
fxn,softwaregravy,1
softwaregravy,carlosantoniodasilva,10
softwaregravy,NZKoz,4
carlosantoniodasilva,tmikoss,1
rafaelfranca,janx,3
kaiwren,kylev,1
kylev,pixeltrix,1
pixeltrix,kaiwren,2
pixeltrix,pwim,3
drogus,erikj,2
fxn,amutz,1
isaacsanders,bradly,1
bradly,steveklabnik,2
bradly,cspeer,1
cspeer,kennyj,1
crystalneth,drogus,1
steveklabnik,akostrikov,3
akostrikov,mhuggins,1
benedikt,jonleighton,4
josevalim,plashchynski,2
twinturbo,wycats,3
drogus,ncr,3
ncr,jrochkind,1
rafaelfranca,Pablo-Merino,6
headius,twinturbo,2
headius,rohit,1
rohit,josevalim,2
twinturbo,fxn,2
headius,isaacsanders,1
joeytheman,nolamesa,1
nolamesa,artem-mindrov,1
artem-mindrov,schneems,1
exviva,clifton,1
clifton,jonleighton,5
jeremy,bjornblomqvist,3
